timestamp,machine_id,actual_kwh,predicted_kwh,recon_error,threshold,is_anomaly,alert_sent,latency_ms
2026-04-13T20:51:34,0,240.261,252.274,0.033745,0.097835,0,0,0.67
2026-04-13T20:51:34,0,239.579,251.558,0.011045,0.097835,0,0,0.74
2026-04-13T20:51:35,0,242.309,254.424,0.011293,0.097835,0,0,0.65
2026-04-13T20:51:35,0,245.039,257.291,0.011166,0.097835,0,0,0.97
2026-04-13T20:51:36,0,247.087,259.441,0.011165,0.097835,0,0,0.58
2026-04-13T20:51:36,0,245.039,257.291,0.011148,0.097835,0,0,1.44
2026-04-13T20:51:37,0,242.991,255.141,0.011013,0.097835,0,0,0.98
2026-04-13T20:51:37,0,238.214,250.125,0.011549,0.097835,0,0,0.63
2026-04-13T20:51:38,0,235.483,247.257,0.011994,0.097835,0,0,0.77
2026-04-13T20:51:38,0,238.214,250.125,0.012095,0.097835,0,0,1.49
2026-04-13T20:51:39,0,245.039,257.291,0.011621,0.097835,0,0,0.56
2026-04-13T20:51:39,0,250.5,263.025,0.011524,0.097835,0,0,0.62
2026-04-13T20:51:40,0,253.912,266.608,0.012551,0.097835,0,0,0.66
2026-04-13T20:51:40,0,252.547,265.174,0.013586,0.097835,0,0,0.71
2026-04-13T20:51:41,0,249.817,262.308,0.013925,0.097835,0,0,0.59
2026-04-13T20:51:41,0,249.135,261.592,0.013984,0.097835,0,0,1.08
2026-04-13T20:51:42,0,251.865,264.458,0.013554,0.097835,0,0,1.05
2026-04-13T20:51:43,0,251.182,263.741,0.012843,0.097835,0,0,0.69
2026-04-13T20:51:43,0,247.769,260.157,0.012065,0.097835,0,0,0.56
2026-04-13T20:51:44,0,246.404,258.724,0.01197,0.097835,0,0,0.85
2026-04-13T20:51:44,0,247.769,260.157,0.010471,0.097835,0,0,0.96
2026-04-13T20:51:45,0,245.039,257.291,0.009681,0.097835,0,0,0.79
2026-04-13T20:51:45,0,238.214,250.125,0.009105,0.097835,0,0,0.63
2026-04-13T20:51:46,0,241.626,253.707,0.009212,0.097835,0,0,0.63
2026-04-13T20:51:46,0,245.039,257.291,0.008641,0.097835,0,0,0.72
2026-04-13T20:51:47,0,245.722,258.008,0.008582,0.097835,0,0,0.88
2026-04-13T20:51:47,0,247.087,259.441,0.008831,0.097835,0,0,0.68
2026-04-13T20:51:48,0,246.404,258.724,0.008932,0.097835,0,0,0.59
2026-04-13T20:51:48,0,242.309,254.424,0.008963,0.097835,0,0,0.53
2026-04-13T20:51:49,0,240.261,252.274,0.009059,0.097835,0,0,0.79
2026-04-13T20:51:49,0,235.483,247.257,0.008921,0.097835,0,0,0.7
2026-04-13T20:51:50,0,240.261,252.274,0.00869,0.097835,0,0,1.17
2026-04-13T20:51:50,0,241.626,253.707,0.008122,0.097835,0,0,0.79
2026-04-13T20:51:51,0,247.087,259.441,0.00871,0.097835,0,0,0.96
2026-04-13T20:51:51,0,254.595,267.325,0.009682,0.097835,0,0,1.01
2026-04-13T20:51:52,0,251.865,264.458,0.009827,0.097835,0,0,0.58
2026-04-13T20:51:52,0,249.817,262.308,0.009364,0.097835,0,0,1.0
2026-04-13T20:51:53,0,250.5,263.025,0.009156,0.097835,0,0,0.83
2026-04-13T20:51:53,0,249.817,262.308,0.009156,0.097835,0,0,0.73
2026-04-13T20:51:54,0,251.865,264.458,0.00941,0.097835,0,0,0.93
2026-04-13T20:51:54,0,251.182,263.741,0.009343,0.097835,0,0,0.66
2026-04-13T20:51:55,0,247.769,260.157,0.008966,0.097835,0,0,0.83
2026-04-13T20:51:55,0,246.404,258.724,0.008896,0.097835,0,0,1.15
2026-04-13T20:51:56,0,241.626,253.707,0.00928,0.097835,0,0,0.65
2026-04-13T20:51:57,0,244.357,256.575,0.009118,0.097835,0,0,0.97
2026-04-13T20:51:57,0,249.135,261.592,0.007991,0.097835,0,0,1.06
2026-04-13T20:51:58,0,242.991,255.141,0.008137,0.097835,0,0,0.77
2026-04-13T20:51:58,0,249.817,262.308,0.008537,0.097835,0,0,0.78
2026-04-13T20:51:59,0,240.261,252.274,0.009203,0.097835,0,0,0.9
2026-04-13T20:51:59,0,241.626,253.707,0.00974,0.097835,0,0,0.74
2026-04-13T20:52:00,0,245.039,257.291,0.009787,0.097835,0,0,0.97
2026-04-13T20:52:00,0,249.135,261.592,0.009223,0.097835,0,0,0.87
2026-04-13T20:52:01,0,249.817,262.308,0.008593,0.097835,0,0,0.61
2026-04-13T20:52:01,0,252.547,265.174,0.008139,0.097835,0,0,0.93
2026-04-13T20:52:02,0,253.23,265.892,0.00735,0.097835,0,0,0.94
2026-04-13T20:52:02,0,252.547,265.174,0.006906,0.097835,0,0,0.67
2026-04-13T20:52:03,0,244.357,256.575,0.007659,0.097835,0,0,1.13
2026-04-13T20:52:03,0,240.261,252.274,0.008778,0.097835,0,0,0.76
2026-04-13T20:52:04,0,234.801,246.541,0.0097,0.097835,0,0,1.18
2026-04-13T20:52:04,0,235.483,247.257,0.01059,0.097835,0,0,0.64
2026-04-13T20:52:05,0,241.626,253.707,0.010867,0.097835,0,0,1.61
2026-04-13T20:52:05,0,246.404,258.724,0.010544,0.097835,0,0,0.65
2026-04-13T20:52:06,0,247.769,260.157,0.010339,0.097835,0,0,0.6
2026-04-13T20:52:06,0,249.817,262.308,0.010128,0.097835,0,0,0.88
2026-04-13T20:52:07,0,242.309,254.424,0.010036,0.097835,0,0,0.89
2026-04-13T20:52:07,0,248.452,260.875,0.01004,0.097835,0,0,0.95
2026-04-13T20:52:08,0,245.039,257.291,0.009281,0.097835,0,0,0.64
2026-04-13T20:52:09,0,245.039,257.291,0.00953,0.097835,0,0,0.66
2026-04-13T20:52:09,0,243.674,255.858,0.00989,0.097835,0,0,0.77
2026-04-13T20:52:10,0,239.579,251.558,0.009613,0.097835,0,0,0.97
2026-04-13T20:52:10,0,244.357,256.575,0.009988,0.097835,0,0,0.88
2026-04-13T20:52:11,0,245.722,258.008,0.008521,0.097835,0,0,0.9
2026-04-13T20:52:11,0,245.722,258.008,0.008366,0.097835,0,0,1.01
2026-04-13T20:52:12,0,247.769,260.157,0.008873,0.097835,0,0,1.07
2026-04-13T20:52:12,0,254.595,267.325,0.00989,0.097835,0,0,0.92
2026-04-13T20:52:13,0,252.547,265.174,0.01025,0.097835,0,0,1.0
2026-04-13T20:52:13,0,253.912,266.608,0.01068,0.097835,0,0,0.71
2026-04-13T20:52:14,0,255.278,268.042,0.010952,0.097835,0,0,0.86
2026-04-13T20:52:14,0,251.182,263.741,0.010641,0.097835,0,0,0.75
2026-04-13T20:52:15,0,251.182,263.741,0.010031,0.097835,0,0,0.88
2026-04-13T20:52:15,0,247.087,259.441,0.009089,0.097835,0,0,0.64
2026-04-13T20:52:16,0,243.674,255.858,0.008528,0.097835,0,0,0.84
2026-04-13T20:52:16,0,241.626,253.707,0.007978,0.097835,0,0,0.63
2026-04-13T20:52:17,0,245.039,257.291,0.007618,0.097835,0,0,0.79
2026-04-13T20:52:17,0,251.865,264.458,0.008475,0.097835,0,0,1.02
2026-04-13T20:52:18,0,252.547,265.174,0.009085,0.097835,0,0,1.07
2026-04-13T20:52:19,0,254.595,267.325,0.009758,0.097835,0,0,0.73
2026-04-13T20:52:19,0,256.643,269.475,0.009256,0.097835,0,0,0.86
2026-04-13T20:52:20,0,258.008,270.908,0.010624,0.097835,0,0,0.77
2026-04-13T20:52:20,0,258.69,271.625,0.010646,0.097835,0,0,0.94
2026-04-13T20:52:21,0,268.246,281.658,0.011515,0.097835,0,0,0.69
2026-04-13T20:52:21,0,260.738,273.775,0.011432,0.097835,0,0,0.95
2026-04-13T20:52:22,0,260.055,273.058,0.011393,0.097835,0,0,1.25
2026-04-13T20:52:22,0,254.595,267.325,0.010452,0.097835,0,0,0.52
2026-04-13T20:52:23,0,249.817,262.308,0.010129,0.097835,0,0,0.9
2026-04-13T20:52:23,0,242.991,255.141,0.010385,0.097835,0,0,0.51
2026-04-13T20:52:24,0,245.039,257.291,0.010889,0.097835,0,0,0.54
2026-04-13T20:52:24,0,245.722,258.008,0.011989,0.097835,0,0,0.58
2026-04-13T20:52:25,0,251.182,263.741,0.01196,0.097835,0,0,0.62
2026-04-13T20:52:25,0,251.182,263.741,0.012122,0.097835,0,0,0.82
2026-04-13T20:52:26,0,244.357,256.575,0.012545,0.097835,0,0,0.55
2026-04-13T20:52:26,0,244.357,256.575,0.01263,0.097835,0,0,0.68
2026-04-13T20:52:27,0,240.261,252.274,0.01355,0.097835,0,0,0.82
2026-04-13T20:52:27,0,242.309,254.424,0.013552,0.097835,0,0,0.66
2026-04-13T20:52:28,0,238.214,250.125,0.013791,0.097835,0,0,1.09
2026-04-13T20:52:28,0,239.579,251.558,0.014005,0.097835,0,0,0.72
2026-04-13T20:52:29,0,253.23,265.892,0.013743,0.097835,0,0,0.64
2026-04-13T20:52:30,0,258.69,271.625,0.015017,0.097835,0,0,0.93
2026-04-13T20:52:30,0,262.786,275.925,0.016036,0.097835,0,0,0.81
2026-04-13T20:52:31,0,257.325,270.191,0.016482,0.097835,0,0,0.64
2026-04-13T20:52:31,0,262.786,275.925,0.017245,0.097835,0,0,0.56
2026-04-13T20:52:32,0,260.738,273.775,0.017627,0.097835,0,0,0.78
2026-04-13T20:52:32,0,270.294,283.809,0.018851,0.097835,0,0,0.67
2026-04-13T20:52:33,0,267.564,280.942,0.019728,0.097835,0,0,0.65
2026-04-13T20:52:33,0,261.421,274.492,0.019005,0.097835,0,0,0.7
2026-04-13T20:52:34,0,273.707,287.392,0.020288,0.097835,0,0,0.63
2026-04-13T20:52:34,0,262.103,275.208,0.020404,0.097835,0,0,0.57
2026-04-13T20:52:35,0,240.944,252.991,0.020666,0.097835,0,0,0.96
2026-04-13T20:52:35,0,231.388,242.957,0.021321,0.097835,0,0,0.7
2026-04-13T20:52:36,1,450.0,157.5,0.054521,0.097835,0,1,0.58
2026-04-13T20:52:36,0,240.944,252.991,0.021676,0.097835,0,0,1.71
2026-04-13T20:52:37,1,450.0,157.5,0.054521,0.097835,0,1,1.04
2026-04-13T20:52:37,0,247.087,259.441,0.021613,0.097835,0,0,0.56
2026-04-13T20:52:38,1,450.0,157.5,0.054521,0.097835,0,1,0.82
2026-04-13T20:52:38,0,249.135,261.592,0.022313,0.097835,0,0,0.66
2026-04-13T20:52:40,1,450.0,157.5,0.054521,0.097835,0,1,0.87
2026-04-13T20:52:40,0,253.912,266.608,0.022276,0.097835,0,0,0.76
2026-04-13T20:52:41,1,450.0,157.5,0.054521,0.097835,0,1,1.31
2026-04-13T20:52:41,0,256.643,269.475,0.021208,0.097835,0,0,0.7
2026-04-13T20:52:42,1,450.0,157.5,0.054521,0.097835,0,1,0.84
2026-04-13T20:52:42,0,252.547,265.174,0.020406,0.097835,0,0,1.17
2026-04-13T20:52:43,1,450.0,157.5,0.054521,0.097835,0,1,0.75
2026-04-13T20:52:43,0,252.547,265.174,0.019642,0.097835,0,0,0.7
2026-04-13T20:52:44,1,450.0,157.5,0.054521,0.097835,0,1,0.95
2026-04-13T20:52:44,0,253.23,265.892,0.018545,0.097835,0,0,0.47
2026-04-13T20:52:45,1,450.0,157.5,0.054521,0.097835,0,1,1.91
2026-04-13T20:52:45,0,246.404,258.724,0.018211,0.097835,0,0,0.6
2026-04-13T20:52:46,1,450.0,157.5,0.054521,0.097835,0,1,1.51
2026-04-13T20:52:46,0,237.531,249.408,0.018291,0.097835,0,0,0.57
2026-04-13T20:52:46,0,243.674,255.858,0.019219,0.097835,0,0,1.23
2026-04-13T20:52:47,0,243.674,255.858,0.020402,0.097835,0,0,0.82
2026-04-13T20:52:47,0,239.579,251.558,0.021167,0.097835,0,0,0.52
2026-04-13T20:52:48,0,249.135,261.592,0.020574,0.097835,0,0,0.63
2026-04-13T20:52:48,0,253.23,265.892,0.020155,0.097835,0,0,0.85
2026-04-13T20:52:49,0,256.643,269.475,0.019495,0.097835,0,0,0.65
2026-04-13T20:52:49,0,264.151,277.359,0.019835,0.097835,0,0,1.04
2026-04-13T20:52:50,0,260.738,273.775,0.018849,0.097835,0,0,1.04
2026-04-13T20:52:50,0,260.738,273.775,0.018249,0.097835,0,0,1.08
2026-04-13T20:52:51,0,269.611,283.092,0.01896,0.097835,0,0,0.89
2026-04-13T20:52:51,0,264.151,277.359,0.018112,0.097835,0,0,0.74
2026-04-13T20:52:52,0,250.5,263.025,0.015778,0.097835,0,0,0.67
2026-04-13T20:52:52,0,241.626,253.707,0.015715,0.097835,0,0,0.55
2026-04-13T20:52:53,0,237.531,249.408,0.015143,0.097835,0,0,0.75
2026-04-13T20:52:53,0,238.896,250.841,0.01602,0.097835,0,0,0.66
2026-04-13T20:52:54,0,241.626,253.707,0.017007,0.097835,0,0,0.59
2026-04-13T20:52:54,0,241.626,253.707,0.01812,0.097835,0,0,1.02
2026-04-13T20:52:55,0,244.357,256.575,0.01841,0.097835,0,0,0.54
2026-04-13T20:52:56,0,239.579,251.558,0.018718,0.097835,0,0,0.53
2026-04-13T20:52:56,0,240.261,252.274,0.019202,0.097835,0,0,1.08
2026-04-13T20:52:57,0,241.626,253.707,0.019366,0.097835,0,0,1.19
2026-04-13T20:52:57,0,243.674,255.858,0.01885,0.097835,0,0,0.68
2026-04-13T20:52:58,0,242.991,255.141,0.018066,0.097835,0,0,0.89
2026-04-13T20:52:58,0,242.309,254.424,0.018308,0.097835,0,0,0.67
2026-04-13T20:52:59,0,242.991,255.141,0.018393,0.097835,0,0,0.58
2026-04-13T20:52:59,0,253.912,266.608,0.018105,0.097835,0,0,0.58
2026-04-13T20:53:00,0,254.595,267.325,0.019281,0.097835,0,0,0.47
2026-04-13T20:53:00,0,255.96,268.758,0.019983,0.097835,0,0,1.04
2026-04-13T20:53:01,0,266.881,280.225,0.021461,0.097835,0,0,0.67
2026-04-13T20:53:01,0,257.325,270.191,0.021507,0.097835,0,0,0.67
2026-04-13T20:53:02,0,260.055,273.058,0.021012,0.097835,0,0,0.63
2026-04-13T20:53:02,0,264.833,278.075,0.021411,0.097835,0,0,0.75
2026-04-13T20:53:03,0,260.738,273.775,0.021357,0.097835,0,0,0.9
2026-04-13T20:53:03,0,265.516,278.792,0.020875,0.097835,0,0,1.98
2026-04-13T20:53:04,0,261.421,274.492,0.020503,0.097835,0,0,0.69
2026-04-13T20:53:04,0,264.151,277.359,0.020353,0.097835,0,0,0.56
2026-04-13T20:53:05,0,239.579,251.558,0.020518,0.097835,0,0,0.69
2026-04-13T20:53:05,0,235.483,247.257,0.020693,0.097835,0,0,0.68
2026-04-13T20:53:06,0,247.087,259.441,0.020001,0.097835,0,0,0.57
2026-04-13T20:53:07,0,240.261,252.274,0.020125,0.097835,0,0,1.18
2026-04-13T20:53:07,0,240.261,252.274,0.020591,0.097835,0,0,0.66
2026-04-13T20:53:08,0,239.579,251.558,0.020674,0.097835,0,0,0.74
2026-04-13T20:53:08,0,242.309,254.424,0.020461,0.097835,0,0,0.71
2026-04-13T20:53:09,0,240.944,252.991,0.020424,0.097835,0,0,0.97
2026-04-13T20:53:09,0,240.944,252.991,0.020657,0.097835,0,0,0.83
2026-04-13T20:53:10,0,239.579,251.558,0.020912,0.097835,0,0,0.61
2026-04-13T20:53:10,0,240.261,252.274,0.021128,0.097835,0,0,0.54
2026-04-13T20:53:11,0,243.674,255.858,0.021106,0.097835,0,0,0.77
2026-04-13T20:53:11,0,241.626,253.707,0.022751,0.097835,0,0,0.63
2026-04-13T20:53:12,0,244.357,256.575,0.022992,0.097835,0,0,0.66
2026-04-13T20:53:12,0,240.944,252.991,0.023244,0.097835,0,0,0.7
2026-04-13T20:53:13,0,245.722,258.008,0.022819,0.097835,0,0,0.77
2026-04-13T20:53:13,0,245.039,257.291,0.020756,0.097835,0,0,0.77
2026-04-13T20:53:14,0,249.135,261.592,0.019644,0.097835,0,0,0.76
2026-04-13T20:53:14,0,254.595,267.325,0.018869,0.097835,0,0,0.62
2026-04-13T20:53:15,0,259.373,272.342,0.018052,0.097835,0,0,0.7
2026-04-13T20:53:15,0,265.516,278.792,0.018592,0.097835,0,0,0.66
2026-04-13T20:53:16,0,269.611,283.092,0.018994,0.097835,0,0,0.68
2026-04-13T20:53:16,0,261.421,274.492,0.018788,0.097835,0,0,0.85
2026-04-13T20:53:17,0,262.786,275.925,0.016947,0.097835,0,0,1.06
2026-04-13T20:53:17,0,251.865,264.458,0.016931,0.097835,0,0,0.88
2026-04-13T20:53:18,0,242.991,255.141,0.017708,0.097835,0,0,0.55
2026-04-13T20:53:18,0,246.404,258.724,0.016449,0.097835,0,0,1.02
